zone_id,lat,lon,label_class,label,label_source,n_mineralized_obs,n_barren_obs,prospectivity_score
r20_c06,21.855,80.115,mineralized,1.0,REAL_GEOLOGICAL,1,0,0.6592937
r20_c07,21.855,80.125,mineralized,1.0,REAL_GEOLOGICAL,1,0,0.86597717
r20_c08,21.855,80.135,mineralized,1.0,REAL_GEOLOGICAL,1,0,0.63839006
r20_c09,21.855,80.145,mineralized,1.0,REAL_GEOLOGICAL,1,0,0.822748
r20_c10,21.855,80.155,mineralized,1.0,REAL_GEOLOGICAL,1,0,0.96951944
r20_c11,21.855,80.165,mineralized,1.0,REAL_GEOLOGICAL,1,0,0.9682884
r20_c12,21.855,80.175,mineralized,1.0,REAL_GEOLOGICAL,1,0,0.9606029
r20_c13,21.855,80.185,mineralized,1.0,REAL_GEOLOGICAL,1,0,0.9280944
r20_c14,21.855,80.195,mineralized,1.0,REAL_GEOLOGICAL,1,0,0.9537552
r20_c15,21.855,80.205,mineralized,1.0,REAL_GEOLOGICAL,1,0,0.935653
r20_c16,21.855,80.215,mineralized,1.0,REAL_GEOLOGICAL,1,0,0.9335434
r20_c17,21.855,80.225,mineralized,1.0,REAL_GEOLOGICAL,1,0,0.9497413
r20_c18,21.855,80.235,mineralized,1.0,REAL_GEOLOGICAL,1,0,0.9492479
r20_c19,21.855,80.245,mineralized,1.0,REAL_GEOLOGICAL,1,0,0.9671157
r20_c20,21.855,80.255,mineralized,1.0,REAL_GEOLOGICAL,1,0,0.98379
r20_c21,21.855,80.265,mineralized,1.0,REAL_GEOLOGICAL,1,0,0.69272536
r20_c22,21.855,80.275,barren,0.0,REAL_GEOLOGICAL,0,1,0.118520714
r20_c23,21.855,80.285,barren,0.0,REAL_GEOLOGICAL,0,1,0.030716585
r20_c24,21.855,80.295,barren,0.0,REAL_GEOLOGICAL,0,1,0.015448794
r20_c25,21.855,80.305,barren,0.0,REAL_GEOLOGICAL,0,1,0.002869488
r20_c26,21.855,80.315,barren,0.0,REAL_GEOLOGICAL,0,1,0.006945617
r20_c27,21.855,80.325,barren,0.0,REAL_GEOLOGICAL,0,1,0.004524519
r20_c28,21.855,80.335,barren,0.0,REAL_GEOLOGICAL,0,1,0.0034347659
r20_c29,21.855,80.345,barren,0.0,REAL_GEOLOGICAL,0,1,0.0035659028
r21_c00,21.865,80.055,barren,0.0,REAL_GEOLOGICAL,0,1,0.08090985
r21_c01,21.865,80.065,barren,0.0,REAL_GEOLOGICAL,0,1,0.11922009
r21_c02,21.865,80.075,barren,0.0,REAL_GEOLOGICAL,0,1,0.15440346
r21_c03,21.865,80.085,barren,0.0,REAL_GEOLOGICAL,0,1,0.11348318
r21_c04,21.865,80.095,barren,0.0,REAL_GEOLOGICAL,0,1,0.21605098
r21_c05,21.865,80.105,barren,0.0,REAL_GEOLOGICAL,0,1,0.51588374
r21_c06,21.865,80.115,barren,0.0,REAL_GEOLOGICAL,0,1,0.5231486
r21_c07,21.865,80.125,mineralized,1.0,REAL_GEOLOGICAL,1,0,0.83300406
r21_c08,21.865,80.135,mineralized,1.0,REAL_GEOLOGICAL,1,0,0.8159633
r21_c09,21.865,80.145,mineralized,1.0,REAL_GEOLOGICAL,1,0,0.7424387
r21_c10,21.865,80.155,mineralized,1.0,REAL_GEOLOGICAL,1,0,0.94155264
r21_c11,21.865,80.165,mineralized,1.0,REAL_GEOLOGICAL,1,0,0.9665728
r21_c12,21.865,80.175,mineralized,1.0,REAL_GEOLOGICAL,1,0,0.9809125
r21_c13,21.865,80.185,mineralized,1.0,REAL_GEOLOGICAL,1,0,0.9326026
r21_c14,21.865,80.195,mineralized,1.0,REAL_GEOLOGICAL,1,0,0.96553504
r21_c15,21.865,80.205,mineralized,1.0,REAL_GEOLOGICAL,1,0,0.909018
r21_c16,21.865,80.215,mineralized,1.0,REAL_GEOLOGICAL,1,0,0.9479313
r21_c17,21.865,80.225,mineralized,1.0,REAL_GEOLOGICAL,1,0,0.8555155
r21_c18,21.865,80.235,mineralized,1.0,REAL_GEOLOGICAL,1,0,0.76677895
r21_c19,21.865,80.245,mineralized,1.0,REAL_GEOLOGICAL,1,0,0.8828903
r21_c20,21.865,80.255,mineralized,1.0,REAL_GEOLOGICAL,1,0,0.86080104
r21_c21,21.865,80.265,barren,0.0,REAL_GEOLOGICAL,0,1,0.33961436
r21_c22,21.865,80.275,barren,0.0,REAL_GEOLOGICAL,0,1,0.050237793
r21_c23,21.865,80.285,barren,0.0,REAL_GEOLOGICAL,0,1,0.065474994
r21_c24,21.865,80.295,barren,0.0,REAL_GEOLOGICAL,0,1,0.008925026
r21_c25,21.865,80.305,barren,0.0,REAL_GEOLOGICAL,0,1,0.0047217626
r21_c26,21.865,80.315,barren,0.0,REAL_GEOLOGICAL,0,1,0.002876374
r21_c27,21.865,80.325,barren,0.0,REAL_GEOLOGICAL,0,1,0.0031355035
r21_c28,21.865,80.335,barren,0.0,REAL_GEOLOGICAL,0,1,0.001831946
r21_c29,21.865,80.345,barren,0.0,REAL_GEOLOGICAL,0,1,0.003613348
r22_c00,21.875,80.055,barren,0.0,REAL_GEOLOGICAL,0,1,0.0498641
r22_c01,21.875,80.065,barren,0.0,REAL_GEOLOGICAL,0,1,0.102159694
r22_c02,21.875,80.075,barren,0.0,REAL_GEOLOGICAL,0,1,0.033527985
r22_c03,21.875,80.085,barren,0.0,REAL_GEOLOGICAL,0,1,0.0296164
r22_c04,21.875,80.095,barren,0.0,REAL_GEOLOGICAL,0,1,0.13091655
r22_c05,21.875,80.105,barren,0.0,REAL_GEOLOGICAL,0,1,0.4796249
r22_c06,21.875,80.115,barren,0.0,REAL_GEOLOGICAL,0,1,0.44198537
r22_c07,21.875,80.125,barren,0.0,REAL_GEOLOGICAL,0,1,0.30904302
r22_c08,21.875,80.135,barren,0.0,REAL_GEOLOGICAL,0,1,0.4633955
r22_c09,21.875,80.145,mineralized,1.0,REAL_GEOLOGICAL,1,0,0.67481893
r22_c10,21.875,80.155,mineralized,1.0,REAL_GEOLOGICAL,1,0,0.7398588
r22_c11,21.875,80.165,mineralized,1.0,REAL_GEOLOGICAL,1,0,0.9642584
r22_c12,21.875,80.175,mineralized,1.0,REAL_GEOLOGICAL,1,0,0.9317546
r22_c13,21.875,80.185,mineralized,1.0,REAL_GEOLOGICAL,1,0,0.9374652
r22_c14,21.875,80.195,mineralized,1.0,REAL_GEOLOGICAL,1,0,0.9684448
r22_c15,21.875,80.205,mineralized,1.0,REAL_GEOLOGICAL,1,0,0.9193343
r22_c16,21.875,80.215,mineralized,1.0,REAL_GEOLOGICAL,1,0,0.84219134
r22_c17,21.875,80.225,mineralized,1.0,REAL_GEOLOGICAL,1,0,0.70791554
r22_c18,21.875,80.235,mineralized,1.0,REAL_GEOLOGICAL,1,0,0.7582522
r22_c19,21.875,80.245,barren,0.0,REAL_GEOLOGICAL,0,1,0.106270716
r22_c20,21.875,80.255,barren,0.0,REAL_GEOLOGICAL,0,1,0.02688451
r22_c21,21.875,80.265,barren,0.0,REAL_GEOLOGICAL,0,1,0.014786706
r22_c22,21.875,80.275,barren,0.0,REAL_GEOLOGICAL,0,1,0.00844716
r22_c23,21.875,80.285,barren,0.0,REAL_GEOLOGICAL,0,1,0.005463224
r22_c24,21.875,80.295,barren,0.0,REAL_GEOLOGICAL,0,1,0.004692507
r22_c25,21.875,80.305,barren,0.0,REAL_GEOLOGICAL,0,1,0.0030065235
r22_c26,21.875,80.315,barren,0.0,REAL_GEOLOGICAL,0,1,0.0027767401
r22_c27,21.875,80.325,barren,0.0,REAL_GEOLOGICAL,0,1,0.002344612
r22_c28,21.875,80.335,barren,0.0,REAL_GEOLOGICAL,0,1,0.0025090503
r22_c29,21.875,80.345,barren,0.0,REAL_GEOLOGICAL,0,1,0.0015974393
r23_c00,21.885,80.055,barren,0.0,REAL_GEOLOGICAL,0,1,0.023859227
r23_c01,21.885,80.065,barren,0.0,REAL_GEOLOGICAL,0,1,0.027917733
r23_c02,21.885,80.075,barren,0.0,REAL_GEOLOGICAL,0,1,0.027082616
r23_c03,21.885,80.085,barren,0.0,REAL_GEOLOGICAL,0,1,0.028264068
r23_c04,21.885,80.095,barren,0.0,REAL_GEOLOGICAL,0,1,0.35895348
r23_c05,21.885,80.105,barren,0.0,REAL_GEOLOGICAL,0,1,0.16603862
r23_c06,21.885,80.115,barren,0.0,REAL_GEOLOGICAL,0,1,0.07984756
r23_c07,21.885,80.125,barren,0.0,REAL_GEOLOGICAL,0,1,0.083799765
r23_c08,21.885,80.135,barren,0.0,REAL_GEOLOGICAL,0,1,0.047728386
r23_c09,21.885,80.145,barren,0.0,REAL_GEOLOGICAL,0,1,0.04198688
r23_c10,21.885,80.155,barren,0.0,REAL_GEOLOGICAL,0,1,0.5762817
r23_c11,21.885,80.165,mineralized,1.0,REAL_GEOLOGICAL,1,0,0.87110996
r23_c12,21.885,80.175,mineralized,1.0,REAL_GEOLOGICAL,1,0,0.93519044
r23_c13,21.885,80.185,mineralized,1.0,REAL_GEOLOGICAL,1,0,0.9638088
r23_c14,21.885,80.195,mineralized,1.0,REAL_GEOLOGICAL,1,0,0.9510801
r23_c15,21.885,80.205,mineralized,1.0,REAL_GEOLOGICAL,1,0,0.921384
r23_c16,21.885,80.215,mineralized,1.0,REAL_GEOLOGICAL,1,0,0.80369836
r23_c17,21.885,80.225,barren,0.0,REAL_GEOLOGICAL,0,1,0.1769685
r23_c18,21.885,80.235,barren,0.0,REAL_GEOLOGICAL,0,1,0.054159343
r23_c19,21.885,80.245,barren,0.0,REAL_GEOLOGICAL,0,1,0.055339165
r23_c20,21.885,80.255,barren,0.0,REAL_GEOLOGICAL,0,1,0.016783586
r23_c21,21.885,80.265,barren,0.0,REAL_GEOLOGICAL,0,1,0.0014687896
r23_c22,21.885,80.275,barren,0.0,REAL_GEOLOGICAL,0,1,0.0023644182
r23_c23,21.885,80.285,barren,0.0,REAL_GEOLOGICAL,0,1,0.021083178
r23_c24,21.885,80.295,barren,0.0,REAL_GEOLOGICAL,0,1,0.0106806345
r23_c25,21.885,80.305,barren,0.0,REAL_GEOLOGICAL,0,1,0.0032935163
r23_c26,21.885,80.315,barren,0.0,REAL_GEOLOGICAL,0,1,0.0015761544
r23_c27,21.885,80.325,barren,0.0,REAL_GEOLOGICAL,0,1,0.003341139
r23_c28,21.885,80.335,barren,0.0,REAL_GEOLOGICAL,0,1,0.0027338045
r23_c29,21.885,80.345,barren,0.0,REAL_GEOLOGICAL,0,1,0.0071718046
r24_c00,21.895,80.055,barren,0.0,REAL_GEOLOGICAL,0,1,0.022981118
r24_c01,21.895,80.065,barren,0.0,REAL_GEOLOGICAL,0,1,0.013081621
r24_c02,21.895,80.075,barren,0.0,REAL_GEOLOGICAL,0,1,0.020911433
r24_c03,21.895,80.085,barren,0.0,REAL_GEOLOGICAL,0,1,0.019929338
r24_c04,21.895,80.095,barren,0.0,REAL_GEOLOGICAL,0,1,0.028437134
r24_c05,21.895,80.105,barren,0.0,REAL_GEOLOGICAL,0,1,0.15991904
r24_c06,21.895,80.115,barren,0.0,REAL_GEOLOGICAL,0,1,0.09301157
r24_c07,21.895,80.125,barren,0.0,REAL_GEOLOGICAL,0,1,0.02563621
r24_c08,21.895,80.135,barren,0.0,REAL_GEOLOGICAL,0,1,0.026226185
r24_c09,21.895,80.145,barren,0.0,REAL_GEOLOGICAL,0,1,0.087092504
r24_c10,21.895,80.155,barren,0.0,REAL_GEOLOGICAL,0,1,0.56503594
r24_c11,21.895,80.165,barren,0.0,REAL_GEOLOGICAL,0,1,0.69225395
r24_c12,21.895,80.175,barren,0.0,REAL_GEOLOGICAL,0,1,0.82304317
r24_c13,21.895,80.185,barren,0.0,REAL_GEOLOGICAL,0,1,0.7024447
r24_c14,21.895,80.195,barren,0.0,REAL_GEOLOGICAL,0,1,0.5464
r24_c15,21.895,80.205,barren,0.0,REAL_GEOLOGICAL,0,1,0.6555374
r24_c16,21.895,80.215,barren,0.0,REAL_GEOLOGICAL,0,1,0.4536573
r24_c17,21.895,80.225,barren,0.0,REAL_GEOLOGICAL,0,1,0.09632456
r24_c18,21.895,80.235,barren,0.0,REAL_GEOLOGICAL,0,1,0.0825156
r24_c19,21.895,80.245,barren,0.0,REAL_GEOLOGICAL,0,1,0.066112004
r24_c20,21.895,80.255,barren,0.0,REAL_GEOLOGICAL,0,1,0.02795092
r24_c21,21.895,80.265,barren,0.0,REAL_GEOLOGICAL,0,1,0.0023180842
r24_c22,21.895,80.275,barren,0.0,REAL_GEOLOGICAL,0,1,0.0050640665
r24_c23,21.895,80.285,barren,0.0,REAL_GEOLOGICAL,0,1,0.0044173463
r24_c24,21.895,80.295,barren,0.0,REAL_GEOLOGICAL,0,1,0.0076358845
r24_c25,21.895,80.305,barren,0.0,REAL_GEOLOGICAL,0,1,0.003155236
r24_c26,21.895,80.315,barren,0.0,REAL_GEOLOGICAL,0,1,0.0030038373
r24_c27,21.895,80.325,barren,0.0,REAL_GEOLOGICAL,0,1,0.003439591
r24_c28,21.895,80.335,barren,0.0,REAL_GEOLOGICAL,0,1,0.0031660814
r24_c29,21.895,80.345,barren,0.0,REAL_GEOLOGICAL,0,1,0.0036521587
r25_c00,21.905,80.055,barren,0.0,REAL_GEOLOGICAL,0,1,0.016149987
r25_c01,21.905,80.065,barren,0.0,REAL_GEOLOGICAL,0,1,0.0158004
r25_c02,21.905,80.075,barren,0.0,REAL_GEOLOGICAL,0,1,0.03146792
r25_c03,21.905,80.085,barren,0.0,REAL_GEOLOGICAL,0,1,0.04604761
r25_c04,21.905,80.095,barren,0.0,REAL_GEOLOGICAL,0,1,0.0586609
r25_c05,21.905,80.105,barren,0.0,REAL_GEOLOGICAL,0,1,0.13813889
r25_c06,21.905,80.115,barren,0.0,REAL_GEOLOGICAL,0,1,0.09431942
r25_c07,21.905,80.125,barren,0.0,REAL_GEOLOGICAL,0,1,0.052940287
r25_c08,21.905,80.135,barren,0.0,REAL_GEOLOGICAL,0,1,0.07553105
r25_c09,21.905,80.145,barren,0.0,REAL_GEOLOGICAL,0,1,0.15388499
r25_c10,21.905,80.155,barren,0.0,REAL_GEOLOGICAL,0,1,0.13606852
r25_c11,21.905,80.165,barren,0.0,REAL_GEOLOGICAL,0,1,0.10883049
r25_c12,21.905,80.175,barren,0.0,REAL_GEOLOGICAL,0,1,0.23366997
r25_c13,21.905,80.185,barren,0.0,REAL_GEOLOGICAL,0,1,0.2792921
r25_c14,21.905,80.195,barren,0.0,REAL_GEOLOGICAL,0,1,0.08519822
r25_c15,21.905,80.205,barren,0.0,REAL_GEOLOGICAL,0,1,0.0025180278
r25_c16,21.905,80.215,barren,0.0,REAL_GEOLOGICAL,0,1,0.0059913327
r25_c17,21.905,80.225,barren,0.0,REAL_GEOLOGICAL,0,1,0.0046113012
r25_c18,21.905,80.235,barren,0.0,REAL_GEOLOGICAL,0,1,0.0037563094
r25_c19,21.905,80.245,barren,0.0,REAL_GEOLOGICAL,0,1,0.004619437
r25_c20,21.905,80.255,barren,0.0,REAL_GEOLOGICAL,0,1,0.0032007152
r25_c21,21.905,80.265,barren,0.0,REAL_GEOLOGICAL,0,1,0.0019683263
r25_c22,21.905,80.275,barren,0.0,REAL_GEOLOGICAL,0,1,0.0023776498
r25_c23,21.905,80.285,barren,0.0,REAL_GEOLOGICAL,0,1,0.0025669825
r25_c24,21.905,80.295,barren,0.0,REAL_GEOLOGICAL,0,1,0.0022816989
r25_c25,21.905,80.305,barren,0.0,REAL_GEOLOGICAL,0,1,0.0032812
r25_c26,21.905,80.315,barren,0.0,REAL_GEOLOGICAL,0,1,0.00371593
r25_c27,21.905,80.325,barren,0.0,REAL_GEOLOGICAL,0,1,0.00371593
r25_c28,21.905,80.335,barren,0.0,REAL_GEOLOGICAL,0,1,0.00371593
r25_c29,21.905,80.345,barren,0.0,REAL_GEOLOGICAL,0,1,0.001432574
r26_c00,21.915,80.055,barren,0.0,REAL_GEOLOGICAL,0,1,0.0349871
r26_c01,21.915,80.065,barren,0.0,REAL_GEOLOGICAL,0,1,0.036481082
r26_c02,21.915,80.075,barren,0.0,REAL_GEOLOGICAL,0,1,0.031195385
r26_c03,21.915,80.085,barren,0.0,REAL_GEOLOGICAL,0,1,0.07903425
r26_c04,21.915,80.095,barren,0.0,REAL_GEOLOGICAL,0,1,0.3331742
r26_c05,21.915,80.105,barren,0.0,REAL_GEOLOGICAL,0,1,0.5265954
r26_c06,21.915,80.115,barren,0.0,REAL_GEOLOGICAL,0,1,0.07369674
r26_c07,21.915,80.125,barren,0.0,REAL_GEOLOGICAL,0,1,0.049563028
r26_c08,21.915,80.135,barren,0.0,REAL_GEOLOGICAL,0,1,0.10228426
r26_c09,21.915,80.145,barren,0.0,REAL_GEOLOGICAL,0,1,0.09826613
r26_c10,21.915,80.155,barren,0.0,REAL_GEOLOGICAL,0,1,0.082219325
r26_c11,21.915,80.165,barren,0.0,REAL_GEOLOGICAL,0,1,0.15000792
r26_c12,21.915,80.175,barren,0.0,REAL_GEOLOGICAL,0,1,0.07005865
r26_c13,21.915,80.185,barren,0.0,REAL_GEOLOGICAL,0,1,0.4288985
r26_c14,21.915,80.195,barren,0.0,REAL_GEOLOGICAL,0,1,0.052820414
r26_c15,21.915,80.205,barren,0.0,REAL_GEOLOGICAL,0,1,0.0053697154
r26_c16,21.915,80.215,barren,0.0,REAL_GEOLOGICAL,0,1,0.0014322876
r26_c17,21.915,80.225,barren,0.0,REAL_GEOLOGICAL,0,1,0.0011312396
r26_c18,21.915,80.235,barren,0.0,REAL_GEOLOGICAL,0,1,0.002149792
r26_c19,21.915,80.245,barren,0.0,REAL_GEOLOGICAL,0,1,0.002250559
r26_c20,21.915,80.255,barren,0.0,REAL_GEOLOGICAL,0,1,0.0034897397
r26_c21,21.915,80.265,barren,0.0,REAL_GEOLOGICAL,0,1,0.0014039555
r26_c22,21.915,80.275,barren,0.0,REAL_GEOLOGICAL,0,1,0.0015829848
r26_c23,21.915,80.285,barren,0.0,REAL_GEOLOGICAL,0,1,0.0014655977
r26_c24,21.915,80.295,barren,0.0,REAL_GEOLOGICAL,0,1,0.0026610454
r26_c25,21.915,80.305,barren,0.0,REAL_GEOLOGICAL,0,1,0.0035902031
r26_c26,21.915,80.315,barren,0.0,REAL_GEOLOGICAL,0,1,0.0021609312
r26_c27,21.915,80.325,barren,0.0,REAL_GEOLOGICAL,0,1,0.003478434
r26_c28,21.915,80.335,barren,0.0,REAL_GEOLOGICAL,0,1,0.003478434
r26_c29,21.915,80.345,barren,0.0,REAL_GEOLOGICAL,0,1,0.002915973
r27_c00,21.925,80.055,barren,0.0,REAL_GEOLOGICAL,0,1,0.08014216
r27_c01,21.925,80.065,barren,0.0,REAL_GEOLOGICAL,0,1,0.055657912
r27_c02,21.925,80.075,barren,0.0,REAL_GEOLOGICAL,0,1,0.023246706
r27_c03,21.925,80.085,barren,0.0,REAL_GEOLOGICAL,0,1,0.32656536
r27_c04,21.925,80.095,barren,0.0,REAL_GEOLOGICAL,0,1,0.14583623
r27_c05,21.925,80.105,barren,0.0,REAL_GEOLOGICAL,0,1,0.055520892
r27_c06,21.925,80.115,barren,0.0,REAL_GEOLOGICAL,0,1,0.02054964
r27_c07,21.925,80.125,barren,0.0,REAL_GEOLOGICAL,0,1,0.091782294
r27_c08,21.925,80.135,barren,0.0,REAL_GEOLOGICAL,0,1,0.045738485
r27_c09,21.925,80.145,barren,0.0,REAL_GEOLOGICAL,0,1,0.068592206
r27_c10,21.925,80.155,barren,0.0,REAL_GEOLOGICAL,0,1,0.10323379
r27_c11,21.925,80.165,barren,0.0,REAL_GEOLOGICAL,0,1,0.12794554
r27_c12,21.925,80.175,barren,0.0,REAL_GEOLOGICAL,0,1,0.4397323
r27_c13,21.925,80.185,barren,0.0,REAL_GEOLOGICAL,0,1,0.35937157
r27_c14,21.925,80.195,barren,0.0,REAL_GEOLOGICAL,0,1,0.18603167
r27_c15,21.925,80.205,barren,0.0,REAL_GEOLOGICAL,0,1,0.009038981
r27_c16,21.925,80.215,barren,0.0,REAL_GEOLOGICAL,0,1,0.0023602163
r27_c17,21.925,80.225,barren,0.0,REAL_GEOLOGICAL,0,1,0.001818814
r27_c18,21.925,80.235,barren,0.0,REAL_GEOLOGICAL,0,1,0.0032268863
r27_c19,21.925,80.245,barren,0.0,REAL_GEOLOGICAL,0,1,0.009238166
r27_c20,21.925,80.255,barren,0.0,REAL_GEOLOGICAL,0,1,0.0035902031
r27_c21,21.925,80.265,barren,0.0,REAL_GEOLOGICAL,0,1,0.0015829848
r27_c22,21.925,80.275,barren,0.0,REAL_GEOLOGICAL,0,1,0.0014655977
r27_c23,21.925,80.285,barren,0.0,REAL_GEOLOGICAL,0,1,0.0014655977
r27_c24,21.925,80.295,barren,0.0,REAL_GEOLOGICAL,0,1,0.0014039555
r27_c25,21.925,80.305,barren,0.0,REAL_GEOLOGICAL,0,1,0.0014039555
r27_c26,21.925,80.315,barren,0.0,REAL_GEOLOGICAL,0,1,0.0014514612
r27_c27,21.925,80.325,barren,0.0,REAL_GEOLOGICAL,0,1,0.002915973
r27_c28,21.925,80.335,barren,0.0,REAL_GEOLOGICAL,0,1,0.0035080311
r27_c29,21.925,80.345,barren,0.0,REAL_GEOLOGICAL,0,1,0.003341139
r28_c00,21.935,80.055,barren,0.0,REAL_GEOLOGICAL,0,1,0.056635264
r28_c01,21.935,80.065,barren,0.0,REAL_GEOLOGICAL,0,1,0.018495878
r28_c02,21.935,80.075,barren,0.0,REAL_GEOLOGICAL,0,1,0.025641242
r28_c03,21.935,80.085,barren,0.0,REAL_GEOLOGICAL,0,1,0.059184846
r28_c04,21.935,80.095,barren,0.0,REAL_GEOLOGICAL,0,1,0.0071285525
r28_c05,21.935,80.105,barren,0.0,REAL_GEOLOGICAL,0,1,0.017530946
r28_c06,21.935,80.115,barren,0.0,REAL_GEOLOGICAL,0,1,0.021243114
r28_c07,21.935,80.125,barren,0.0,REAL_GEOLOGICAL,0,1,0.06947041
r28_c08,21.935,80.135,barren,0.0,REAL_GEOLOGICAL,0,1,0.095246054
r28_c09,21.935,80.145,barren,0.0,REAL_GEOLOGICAL,0,1,0.072122484
r28_c10,21.935,80.155,barren,0.0,REAL_GEOLOGICAL,0,1,0.16057323
r28_c11,21.935,80.165,barren,0.0,REAL_GEOLOGICAL,0,1,0.2273405
r28_c12,21.935,80.175,barren,0.0,REAL_GEOLOGICAL,0,1,0.3043059
r28_c13,21.935,80.185,barren,0.0,REAL_GEOLOGICAL,0,1,0.13412829
r28_c14,21.935,80.195,barren,0.0,REAL_GEOLOGICAL,0,1,0.2716421
r28_c15,21.935,80.205,barren,0.0,REAL_GEOLOGICAL,0,1,0.00213221
r28_c16,21.935,80.215,barren,0.0,REAL_GEOLOGICAL,0,1,0.00093684945
r28_c17,21.935,80.225,barren,0.0,REAL_GEOLOGICAL,0,1,0.0031355035
r28_c18,21.935,80.235,barren,0.0,REAL_GEOLOGICAL,0,1,0.0020925156
r28_c19,21.935,80.245,barren,0.0,REAL_GEOLOGICAL,0,1,0.0019776132
r28_c20,21.935,80.255,barren,0.0,REAL_GEOLOGICAL,0,1,0.003386188
r28_c21,21.935,80.265,barren,0.0,REAL_GEOLOGICAL,0,1,0.0021609312
r28_c22,21.935,80.275,barren,0.0,REAL_GEOLOGICAL,0,1,0.0018082089
r28_c23,21.935,80.285,barren,0.0,REAL_GEOLOGICAL,0,1,0.0011717594
r28_c24,21.935,80.295,barren,0.0,REAL_GEOLOGICAL,0,1,0.0010537987
r28_c25,21.935,80.305,barren,0.0,REAL_GEOLOGICAL,0,1,0.0011000837
r28_c26,21.935,80.315,barren,0.0,REAL_GEOLOGICAL,0,1,0.0026610454
r28_c27,21.935,80.325,barren,0.0,REAL_GEOLOGICAL,0,1,0.002637967
r28_c28,21.935,80.335,barren,0.0,REAL_GEOLOGICAL,0,1,0.0038393622
r28_c29,21.935,80.345,barren,0.0,REAL_GEOLOGICAL,0,1,0.0014039555
r29_c00,21.945,80.055,barren,0.0,REAL_GEOLOGICAL,0,1,0.24321663
r29_c01,21.945,80.065,barren,0.0,REAL_GEOLOGICAL,0,1,0.080688365
r29_c02,21.945,80.075,barren,0.0,REAL_GEOLOGICAL,0,1,0.036284246
r29_c03,21.945,80.085,barren,0.0,REAL_GEOLOGICAL,0,1,0.012870434
r29_c04,21.945,80.095,barren,0.0,REAL_GEOLOGICAL,0,1,0.0112174805
r29_c05,21.945,80.105,barren,0.0,REAL_GEOLOGICAL,0,1,0.038368646
r29_c06,21.945,80.115,barren,0.0,REAL_GEOLOGICAL,0,1,0.32677355
r29_c07,21.945,80.125,barren,0.0,REAL_GEOLOGICAL,0,1,0.3358178
r29_c08,21.945,80.135,barren,0.0,REAL_GEOLOGICAL,0,1,0.11704517
r29_c09,21.945,80.145,barren,0.0,REAL_GEOLOGICAL,0,1,0.20507851
r29_c10,21.945,80.155,barren,0.0,REAL_GEOLOGICAL,0,1,0.16261823
r29_c11,21.945,80.165,barren,0.0,REAL_GEOLOGICAL,0,1,0.15566187
r29_c12,21.945,80.175,barren,0.0,REAL_GEOLOGICAL,0,1,0.3136228
r29_c13,21.945,80.185,barren,0.0,REAL_GEOLOGICAL,0,1,0.13044082
r29_c14,21.945,80.195,barren,0.0,REAL_GEOLOGICAL,0,1,0.01993189
r29_c15,21.945,80.205,barren,0.0,REAL_GEOLOGICAL,0,1,0.003204417
r29_c16,21.945,80.215,barren,0.0,REAL_GEOLOGICAL,0,1,0.0022145156
r29_c17,21.945,80.225,barren,0.0,REAL_GEOLOGICAL,0,1,0.0019240445
r29_c18,21.945,80.235,barren,0.0,REAL_GEOLOGICAL,0,1,0.0015981916
r29_c19,21.945,80.245,barren,0.0,REAL_GEOLOGICAL,0,1,0.0014655977
r29_c20,21.945,80.255,barren,0.0,REAL_GEOLOGICAL,0,1,0.0028107772
r29_c21,21.945,80.265,barren,0.0,REAL_GEOLOGICAL,0,1,0.0021895356
r29_c22,21.945,80.275,barren,0.0,REAL_GEOLOGICAL,0,1,0.0012948217
r29_c23,21.945,80.285,barren,0.0,REAL_GEOLOGICAL,0,1,0.0030358501
r29_c24,21.945,80.295,barren,0.0,REAL_GEOLOGICAL,0,1,0.0019806498
r29_c25,21.945,80.305,barren,0.0,REAL_GEOLOGICAL,0,1,0.0014821824
r29_c26,21.945,80.315,barren,0.0,REAL_GEOLOGICAL,0,1,0.0011882297
r29_c27,21.945,80.325,barren,0.0,REAL_GEOLOGICAL,0,1,0.0013442892
r29_c28,21.945,80.335,barren,0.0,REAL_GEOLOGICAL,0,1,0.0014655977
r29_c29,21.945,80.345,barren,0.0,REAL_GEOLOGICAL,0,1,0.0011987779
