zone_id,lat,lon,n_mineralized_obs,n_barren_obs,label_class,conflict,label,label_source,ndvi_mean,ndvi_std,sar_vv_mean,sar_vh_mean,lst_mean,rain_mean,elevation_m,slope_deg
r10_c25,21.755,80.305,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.3471,0.1177,-10.095,-17.384,30.5839,1719.1177,309.8846,1.4846
r10_c26,21.755,80.315,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.3286,0.1158,-10.0845,-17.339,30.582,1723.5702,313.1032,1.5812
r10_c27,21.755,80.325,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.389,0.1305,-9.6746,-16.9139,30.5772,1723.5702,307.8316,1.7505
r10_c28,21.755,80.335,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.399,0.1172,-9.5375,-16.631,30.502,1723.5701,306.5629,1.8549
r10_c29,21.755,80.345,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.3727,0.1266,-9.8951,-17.2314,30.4128,1724.7274,310.7793,1.4627
r11_c00,21.765,80.055,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.3254,0.0698,-7.5554,-14.8444,30.8827,1440.9705,308.298,1.8178
r11_c01,21.765,80.065,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.336,0.113,-10.1526,-17.473,30.8493,1440.9705,304.6834,1.5809
r11_c02,21.765,80.075,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.3846,0.1203,-10.1101,-16.8995,30.7036,1440.9705,300.5134,1.346
r11_c03,21.765,80.085,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.3492,0.1127,-10.3324,-17.3488,30.5682,1440.9705,304.2715,1.5917
r11_c04,21.765,80.095,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.3744,0.119,-10.2052,-17.0177,30.3816,1440.9705,308.4122,1.5667
r11_c05,21.765,80.105,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3829,0.1218,-9.989,-16.9767,30.3045,1482.762,311.8665,1.4117
r11_c06,21.765,80.115,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3676,0.1144,-10.0361,-17.087,30.4963,1483.0874,314.6348,1.5285
r11_c07,21.765,80.125,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3864,0.1236,-9.7976,-16.9534,30.6106,1483.0874,314.54,1.3491
r11_c08,21.765,80.135,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.4001,0.1176,-9.471,-16.6077,30.519,1483.0874,316.0485,1.3362
r11_c09,21.765,80.145,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.4198,0.1115,-9.2654,-16.2948,30.4521,1483.0874,309.4677,1.3687
r11_c10,21.765,80.155,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3374,0.1108,-9.9615,-17.1502,30.5508,1518.0691,308.0997,2.2336
r11_c11,21.765,80.165,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3835,0.1176,-9.5952,-16.6904,30.7193,1519.4657,299.5161,1.5757
r11_c12,21.765,80.175,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3316,0.0968,-11.3932,-18.6609,30.7805,1519.4657,292.1065,2.4932
r11_c13,21.765,80.185,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.323,0.1126,-10.4792,-18.1072,30.829,1519.4657,296.8599,2.04
r11_c14,21.765,80.195,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3495,0.1373,-10.2844,-17.4561,30.5888,1520.1617,299.1341,1.4446
r11_c15,21.765,80.205,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.347,0.1777,-10.4679,-17.8012,30.1511,1552.9363,301.5253,0.8758
r11_c16,21.765,80.215,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3802,0.1302,-9.4777,-16.828,29.9108,1552.9363,300.7935,1.1608
r11_c17,21.765,80.225,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.4201,0.1498,-9.7483,-16.9297,29.854,1552.9363,299.8499,1.0574
r11_c18,21.765,80.235,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3859,0.1511,-9.9191,-17.4905,30.0301,1552.9363,300.583,1.0734
r11_c19,21.765,80.245,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.4289,0.128,-9.7491,-16.9394,30.2518,1552.9363,298.242,1.0364
r11_c20,21.765,80.255,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3798,0.1043,-9.6165,-16.8455,30.2499,1612.1642,299.8079,1.457
r11_c21,21.765,80.265,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3918,0.1189,-9.9963,-16.8358,30.0975,1612.7343,309.0549,2.4704
r11_c22,21.765,80.275,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3104,0.139,-11.7222,-18.7348,29.7631,1612.7343,304.3073,1.471
r11_c23,21.765,80.285,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.3799,0.1279,-10.0698,-17.2875,29.6359,1612.7343,305.7929,1.1124
r11_c24,21.765,80.295,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.3874,0.1329,-9.8192,-17.1109,29.8338,1612.7343,305.1284,1.1787
r11_c25,21.765,80.305,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.3858,0.1308,-10.0057,-17.1605,30.0021,1719.246,307.9308,1.4696
r11_c26,21.765,80.315,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.3778,0.1071,-10.1339,-17.2226,30.186,1723.7044,311.8039,1.7039
r11_c27,21.765,80.325,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.3623,0.1124,-9.8215,-17.2077,30.4582,1723.7044,313.906,1.6472
r11_c28,21.765,80.335,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.3492,0.1162,-9.9085,-17.188,30.6586,1723.7044,313.6262,2.0859
r11_c29,21.765,80.345,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.3776,0.1214,-9.8709,-17.129,30.6954,1724.8635,310.4413,1.903
r12_c00,21.775,80.055,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.3551,0.1108,-8.7328,-16.4443,30.8211,1440.9705,302.3723,1.7992
r12_c01,21.775,80.065,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.324,0.1018,-9.0075,-16.3386,30.8548,1440.9705,308.7731,1.9049
r12_c02,21.775,80.075,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.3157,0.1207,-10.6592,-17.754,31.0153,1440.9705,305.0783,1.5041
r12_c03,21.775,80.085,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.3614,0.1163,-10.4066,-17.1605,30.8649,1440.9705,301.2878,1.21
r12_c04,21.775,80.095,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.3645,0.1272,-10.4431,-17.3086,30.5994,1440.9705,304.5359,1.2444
r12_c05,21.775,80.105,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3742,0.1244,-10.3227,-17.1172,30.5406,1482.7622,305.5593,1.2223
r12_c06,21.775,80.115,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3873,0.1309,-9.9276,-16.775,30.5123,1483.0874,307.9724,1.2824
r12_c07,21.775,80.125,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3716,0.1307,-9.7941,-16.924,30.5027,1483.0874,312.4907,1.2857
r12_c08,21.775,80.135,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3542,0.1167,-9.9326,-17.0234,30.6061,1483.0874,311.1151,1.4529
r12_c09,21.775,80.145,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3337,0.1154,-10.1793,-17.3784,30.752,1483.0874,306.0774,1.5075
r12_c10,21.775,80.155,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.4378,0.1084,-9.4261,-16.4053,30.9666,1518.0695,300.7067,1.5757
r12_c11,21.775,80.165,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.4003,0.1088,-9.637,-16.6557,31.0895,1519.4657,296.7328,1.3539
r12_c12,21.775,80.175,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.4215,0.119,-9.3505,-16.3333,31.1716,1519.4657,295.1607,1.596
r12_c13,21.775,80.185,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3323,0.1141,-10.3821,-17.6579,31.2978,1519.4657,296.5749,1.9166
r12_c14,21.775,80.195,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.2717,0.1032,-11.6397,-19.4933,31.2101,1520.1604,292.7927,2.3364
r12_c15,21.775,80.205,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3665,0.1376,-9.4907,-17.0566,30.556,1552.9363,302.3896,1.1601
r12_c16,21.775,80.215,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.4152,0.1425,-9.5876,-16.7444,29.9247,1552.9363,301.0331,1.0544
r12_c17,21.775,80.225,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.4176,0.1389,-9.3863,-16.7455,29.7167,1552.9363,301.4053,1.0453
r12_c18,21.775,80.235,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3955,0.1657,-10.0908,-17.3348,29.6464,1552.9363,301.2133,1.0221
r12_c19,21.775,80.245,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.4262,0.1234,-9.6095,-16.7738,29.756,1552.9363,298.9131,0.972
r12_c20,21.775,80.255,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3889,0.1071,-9.6168,-16.7367,29.9302,1612.1663,297.5887,1.4614
r12_c21,21.775,80.265,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3763,0.13,-10.1963,-17.3007,29.8479,1612.7343,300.8217,1.0524
r12_c22,21.775,80.275,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.4897,0.1237,-9.499,-16.1376,29.4625,1612.7343,323.5968,8.1875
r12_c23,21.775,80.285,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.5812,0.1348,-7.8633,-14.3822,29.1613,1612.7343,378.19,13.4734
r12_c24,21.775,80.295,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.445,0.1132,-9.4768,-16.5269,29.2741,1612.7343,322.1706,4.9091
r12_c25,21.775,80.305,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.3481,0.1206,-11.2512,-18.2433,29.549,1719.2475,311.9603,2.016
r12_c26,21.775,80.315,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.423,0.1158,-9.6253,-16.6356,29.6579,1723.7044,313.0246,1.4885
r12_c27,21.775,80.325,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4057,0.1224,-9.9505,-17.0165,29.9334,1723.7044,316.9688,1.8646
r12_c28,21.775,80.335,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.3949,0.1165,-9.5719,-16.8076,30.1218,1723.7044,321.5304,1.7786
r12_c29,21.775,80.345,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4825,0.1285,-8.9079,-15.8418,30.0452,1724.8632,317.7912,1.5568
r13_c00,21.785,80.055,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4,0.1165,-9.0536,-16.3407,30.5221,1440.9705,299.9448,1.2881
r13_c01,21.785,80.065,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.3985,0.1224,-9.4188,-16.472,30.3834,1440.9705,302.608,1.4771
r13_c02,21.785,80.075,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.3817,0.116,-10.615,-17.226,30.6449,1440.9705,306.0984,1.5598
r13_c03,21.785,80.085,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.3681,0.1167,-9.9374,-16.8499,30.7204,1440.9705,309.0674,1.4948
r13_c04,21.785,80.095,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.404,0.1386,-10.138,-16.9786,30.5292,1440.9705,306.8233,1.2591
r13_c05,21.785,80.105,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3711,0.1381,-9.7506,-17.0069,30.3543,1482.7621,309.4435,1.3307
r13_c06,21.785,80.115,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3977,0.1392,-10.2579,-17.1281,30.3343,1483.0874,311.3043,1.2234
r13_c07,21.785,80.125,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3893,0.1217,-10.0186,-17.3553,30.4494,1483.0874,314.8614,1.477
r13_c08,21.785,80.135,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3814,0.1235,-9.9813,-16.8918,30.6807,1483.0874,311.3314,1.3199
r13_c09,21.785,80.145,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3514,0.1245,-10.4868,-17.5421,30.8794,1483.0874,308.4026,1.269
r13_c10,21.785,80.155,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3215,0.1232,-9.9518,-17.227,31.1338,1518.0695,305.3886,1.2098
r13_c11,21.785,80.165,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.2708,0.1185,-10.421,-18.0691,31.2818,1519.4657,306.5197,1.3197
r13_c12,21.785,80.175,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.2834,0.1223,-10.4891,-18.04,31.4369,1519.4657,305.6637,1.4015
r13_c13,21.785,80.185,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3135,0.1061,-9.8579,-17.3853,31.4659,1519.4657,299.0119,1.537
r13_c14,21.785,80.195,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.2929,0.0982,-11.1275,-18.6595,31.37,1520.1604,294.5909,2.3444
r13_c15,21.785,80.205,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3776,0.1351,-9.689,-16.9299,30.8976,1552.9363,298.7054,1.6518
r13_c16,21.785,80.215,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3905,0.1198,-8.8338,-16.3201,30.1992,1552.9363,302.8901,0.9218
r13_c17,21.785,80.225,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.428,0.1168,-9.0166,-16.547,29.7112,1552.9363,302.1102,1.1323
r13_c18,21.785,80.235,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3931,0.1598,-9.8424,-17.2424,29.3082,1552.9363,302.0829,0.903
r13_c19,21.785,80.245,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.4023,0.1387,-9.8822,-17.2568,29.3048,1552.9363,300.95,0.9619
r13_c20,21.785,80.255,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3643,0.1091,-9.0905,-17.0068,29.6065,1612.1644,298.6316,1.3988
r13_c21,21.785,80.265,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3808,0.1433,-10.0695,-17.2363,29.6091,1612.7343,299.9005,1.1439
r13_c22,21.785,80.275,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.4499,0.1238,-9.6363,-16.3941,29.2252,1612.7343,311.4007,3.2735
r13_c23,21.785,80.285,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.634,0.1193,-9.691,-15.9225,28.6035,1612.7343,408.4509,15.5005
r13_c24,21.785,80.295,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.6674,0.1358,-6.2651,-12.6943,28.2655,1612.7343,487.9359,17.5232
r13_c25,21.785,80.305,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.5223,0.1237,-7.6153,-14.4806,28.7317,1719.2475,348.1587,8.4097
r13_c26,21.785,80.315,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.553,0.1257,-8.1203,-14.933,28.9811,1723.7044,324.4483,2.0069
r13_c27,21.785,80.325,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.5776,0.131,-8.5681,-15.2465,28.8315,1723.7044,385.9271,12.9083
r13_c28,21.785,80.335,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.585,0.1358,-6.6198,-13.3499,28.6753,1723.7044,433.3728,15.6153
r13_c29,21.785,80.345,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.5973,0.128,-6.5424,-13.5117,28.6452,1724.8632,356.1548,9.4593
r14_c00,21.795,80.055,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4044,0.1187,-8.9106,-16.1614,30.3417,1440.9705,301.9742,1.3598
r14_c01,21.795,80.065,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.3968,0.1196,-8.8042,-16.207,30.1636,1440.9705,303.6145,1.4524
r14_c02,21.795,80.075,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4097,0.1154,-9.8658,-16.6961,30.1432,1440.9705,308.0939,1.3589
r14_c03,21.795,80.085,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4456,0.1169,-10.0663,-16.8952,30.106,1440.9705,308.586,1.7741
r14_c04,21.795,80.095,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3766,0.1214,-10.1092,-16.745,30.2019,1440.9705,318.2113,3.5437
r14_c05,21.795,80.105,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3913,0.1144,-9.924,-16.7565,30.3815,1482.7622,315.5697,1.5975
r14_c06,21.795,80.115,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3594,0.1265,-10.5996,-17.5827,30.5899,1483.0874,315.981,1.6543
r14_c07,21.795,80.125,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3092,0.1123,-10.4073,-17.6294,30.8889,1483.0874,321.9216,1.8738
r14_c08,21.795,80.135,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3248,0.1201,-10.5714,-17.6238,31.116,1483.0874,315.5396,1.8505
r14_c09,21.795,80.145,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3355,0.1195,-10.2084,-17.3808,31.1599,1483.0874,308.2548,1.3282
r14_c10,21.795,80.155,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3135,0.1166,-10.1908,-17.3013,31.0448,1518.0695,303.201,1.4395
r14_c11,21.795,80.165,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3031,0.1089,-10.4115,-18.0351,30.8055,1519.4657,300.0426,2.1204
r14_c12,21.795,80.175,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3202,0.1109,-10.503,-18.0412,30.7914,1519.4657,299.413,2.5287
r14_c13,21.795,80.185,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.2762,0.0795,-9.177,-17.4188,30.951,1519.4657,297.5505,2.4628
r14_c14,21.795,80.195,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3461,0.0984,-9.2179,-17.0323,31.1349,1520.1604,303.1201,1.5443
r14_c15,21.795,80.205,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3742,0.0938,-9.5616,-17.082,31.0821,1552.9363,300.7651,1.2951
r14_c16,21.795,80.215,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.382,0.1107,-8.9933,-16.2972,30.4306,1552.9363,303.5059,1.2761
r14_c17,21.795,80.225,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3927,0.1691,-10.0418,-17.4183,29.4711,1552.9363,303.5376,1.0248
r14_c18,21.795,80.235,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3795,0.1892,-10.268,-17.5938,28.9532,1552.9363,302.7853,0.936
r14_c19,21.795,80.245,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3772,0.1983,-10.5173,-17.8528,28.8673,1552.9363,302.2939,0.8832
r14_c20,21.795,80.255,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.4009,0.1529,-9.8536,-17.104,29.0556,1612.1644,300.3323,1.1089
r14_c21,21.795,80.265,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3973,0.1269,-9.6791,-16.8084,29.2859,1612.7343,299.9855,1.4805
r14_c22,21.795,80.275,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3787,0.1375,-10.2052,-17.1493,29.287,1612.7343,306.4584,1.2862
r14_c23,21.795,80.285,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.5669,0.1068,-8.6198,-15.2266,28.7239,1612.7343,328.3252,4.7327
r14_c24,21.795,80.295,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.6604,0.1223,-8.8821,-15.2234,28.0037,1612.7343,435.0436,15.7557
r14_c25,21.795,80.305,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.6468,0.133,-6.6057,-13.2451,27.7581,1719.2475,423.0912,18.4426
r14_c26,21.795,80.315,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.6453,0.1276,-7.6169,-14.1722,27.7531,1723.7044,471.0512,17.1289
r14_c27,21.795,80.325,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.6522,0.1083,-8.7555,-15.1767,27.4139,1723.7044,607.2954,15.379
r14_c28,21.795,80.335,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.6576,0.1273,-7.7462,-14.1265,27.2501,1723.7044,700.6022,8.6428
r14_c29,21.795,80.345,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.6579,0.1252,-6.853,-13.3113,27.3703,1724.8651,672.4054,13.8325
r15_c00,21.805,80.055,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.44,0.1427,-9.1778,-16.2283,30.3086,1493.9262,302.6625,1.2452
r15_c01,21.805,80.065,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4321,0.1223,-9.1799,-16.3164,29.9635,1493.9263,304.7375,1.3946
r15_c02,21.805,80.075,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4484,0.1097,-9.6034,-16.3364,29.7511,1493.9257,310.1379,1.3167
r15_c03,21.805,80.085,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.5397,0.1059,-9.0845,-15.6803,29.644,1493.9262,312.6928,1.1404
r15_c04,21.805,80.095,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.4555,0.1178,-9.7165,-16.3021,29.8218,1493.9279,313.6228,1.2529
r15_c05,21.805,80.105,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3002,0.1075,-10.6359,-17.7732,30.4369,1508.2186,322.7342,2.2349
r15_c06,21.805,80.115,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3032,0.1071,-10.5468,-17.7632,31.0295,1508.3288,326.6749,2.413
r15_c07,21.805,80.125,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.389,0.1316,-10.0816,-16.9471,31.3022,1508.3277,335.0157,4.6548
r15_c08,21.805,80.135,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3493,0.1265,-10.0114,-16.9536,31.3762,1508.328,321.0315,2.1873
r15_c09,21.805,80.145,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3272,0.1046,-9.2883,-16.9104,31.3802,1508.328,310.3894,1.3531
r15_c10,21.805,80.155,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3075,0.0971,-8.6287,-16.741,30.9854,1539.6273,300.4936,1.9066
r15_c11,21.805,80.165,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.406,0.1213,-9.0539,-16.1575,30.2934,1540.8767,304.2195,2.3655
r15_c12,21.805,80.175,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.4165,0.1109,-8.6463,-15.694,30.1931,1540.8776,304.8067,1.626
r15_c13,21.805,80.185,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.2927,0.088,-7.2808,-16.4673,30.6098,1540.878,307.0877,1.6388
r15_c14,21.805,80.195,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.2717,0.0616,-5.3167,-15.5285,30.837,1541.5606,305.5633,1.2939
r15_c15,21.805,80.205,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.279,0.0678,-7.4322,-15.6486,30.7024,1573.7735,306.6996,1.2973
r15_c16,21.805,80.215,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.407,0.1335,-9.6303,-16.878,30.0089,1573.7733,303.6776,1.0733
r15_c17,21.805,80.225,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3779,0.1769,-10.2608,-17.6413,29.1819,1573.7735,303.6579,0.952
r15_c18,21.805,80.235,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3868,0.1476,-9.4839,-17.1338,28.9601,1573.7735,302.4191,1.0955
r15_c19,21.805,80.245,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.4044,0.1373,-9.642,-16.9546,29.1308,1573.7736,301.2264,1.3135
r15_c20,21.805,80.255,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.4174,0.1265,-9.642,-16.7528,29.3217,1583.909,299.624,1.1326
r15_c21,21.805,80.265,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3944,0.1237,-9.8675,-16.833,29.4764,1584.0049,301.9937,1.2665
r15_c22,21.805,80.275,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.4116,0.1214,-9.7922,-16.6133,29.5795,1584.005,306.0492,1.1604
r15_c23,21.805,80.285,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.4602,0.114,-9.292,-16.2579,29.2789,1584.0059,316.8641,1.2192
r15_c24,21.805,80.295,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.5318,0.1169,-9.5865,-16.239,28.5215,1584.0058,365.2958,9.2798
r15_c25,21.805,80.305,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.5877,0.1232,-9.329,-15.8247,27.7477,1804.557,440.6724,14.5459
r15_c26,21.805,80.315,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.6902,0.1217,-8.4606,-14.7962,27.1319,1813.7889,519.6938,17.9264
r15_c27,21.805,80.325,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.6888,0.1173,-8.6931,-15.023,26.6994,1813.7889,610.0473,17.4885
r15_c28,21.805,80.335,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.7017,0.1101,-7.948,-14.4569,26.4175,1813.7908,699.368,9.064
r15_c29,21.805,80.345,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.7009,0.1111,-7.525,-14.0978,26.3985,1811.849,707.0826,7.4845
r16_c00,21.815,80.055,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4169,0.126,-9.2006,-16.2804,30.4576,1495.641,305.3872,1.0253
r16_c01,21.815,80.065,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4085,0.1241,-9.532,-16.5167,30.1097,1495.641,306.625,1.3669
r16_c02,21.815,80.075,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4313,0.115,-9.5529,-16.5081,29.7855,1495.641,312.4027,1.5355
r16_c03,21.815,80.085,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4974,0.0975,-9.381,-15.8704,29.5462,1495.641,318.6964,1.4928
r16_c04,21.815,80.095,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.4579,0.1134,-9.5376,-16.3542,29.5472,1495.641,317.6971,1.3699
r16_c05,21.815,80.105,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3453,0.1232,-10.0277,-17.8416,29.9987,1509.041,318.9989,1.5978
r16_c06,21.815,80.115,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.2877,0.1178,-11.2534,-18.6303,30.6664,1509.1453,322.2082,1.4658
r16_c07,21.815,80.125,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3192,0.112,-10.4766,-17.7144,30.9412,1509.1453,324.5243,2.7817
r16_c08,21.815,80.135,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3103,0.1082,-10.2703,-17.6707,31.0486,1509.1453,317.3234,1.6531
